district,status,balcony,area_kitchen,area_living,area,room,floor,price,age
2.0,2.0,2.0,9.0,39.0,60.0,2,4,13000,3
3.0,3.0,0.0,15.0,40.0,65.0,2,3,20000,3
6.0,2.0,1.0,12.0,20.0,47.0,1,4,12000,3
1.0,3.0,1.0,15.0,40.0,65.0,2,13,17300,3
3.0,2.0,1.0,10.0,38.0,49.0,2,3,15400,3
3.0,2.0,0.0,16.0,55.0,99.0,3,8,32700,3
5.0,2.0,1.0,9.0,18.0,35.0,1,6,12000,1
5.0,3.0,0.0,10.0,26.0,40.0,1,9,17300,3
4.0,2.0,0.0,16.0,26.0,46.0,1,8,14000,3
3.0,2.0,1.0,8.0,19.0,37.0,1,2,11000,1
3.0,1.0,0.0,10.0,30.0,70.0,2,2,11000,1
3.0,2.0,1.0,9.0,47.0,67.0,3,1,14000,1
5.0,2.0,1.0,15.0,39.0,54.0,2,6,13500,1
5.0,2.0,1.0,15.0,35.0,75.0,2,4,25000,3
3.0,1.0,0.0,15.0,39.0,60.0,2,1,9000,3
4.0,3.0,0.0,26.0,54.0,89.0,3,7,25000,3
3.0,2.0,0.0,15.0,40.0,67.0,2,1,12500,3
3.0,3.0,1.0,16.0,41.0,78.0,2,3,25000,3
5.0,3.0,1.0,20.0,35.0,75.0,2,4,28900,3
5.0,3.0,1.0,16.0,27.0,50.0,1,11,15000,3
3.0,3.0,1.0,20.0,53.0,80.0,3,7,32700,3
4.0,2.0,0.0,12.0,20.0,45.0,1,12,17300,3
6.0,2.0,0.0,15.0,40.0,65.0,2,4,25000,3
6.0,2.0,0.0,15.0,40.0,65.0,2,4,21200,3
4.0,2.0,0.0,18.0,35.0,65.0,2,5,15000,3
3.0,1.0,1.0,8.0,19.0,40.0,1,8,9000,1
2.0,2.0,1.0,15.0,40.0,70.0,2,3,27000,3
5.0,2.0,0.0,12.0,20.0,45.0,1,12,17300,3
6.0,2.0,0.0,16.0,26.0,44.0,1,7,19300,3
4.0,2.0,1.0,15.0,39.0,60.0,2,3,12000,3
6.0,2.0,0.0,15.0,39.0,55.0,2,2,15400,3
1.0,3.0,1.0,25.0,21.0,59.0,2,8,17500,3
4.0,2.0,0.0,16.0,27.0,50.0,1,1,11000,3
5.0,2.0,0.0,10.0,30.0,45.0,1,4,19300,3
4.0,2.0,1.0,16.0,18.0,43.0,1,8,15400,3
5.0,1.0,0.0,16.0,26.0,43.0,1,8,10000,3
3.0,3.0,0.0,15.0,40.0,65.0,2,11,25000,3
5.0,2.0,0.0,15.0,40.0,67.0,2,6,24000,3
5.0,2.0,0.0,16.0,26.0,47.0,1,1,13500,3
3.0,2.0,1.0,7.0,17.0,35.0,1,5,15000,1
3.0,3.0,1.0,8.0,28.0,59.0,2,3,30800,2
4.0,2.0,0.0,16.0,27.0,50.0,1,1,12000,3
5.0,3.0,0.0,16.0,28.0,58.0,1,12,23100,3
3.0,3.0,1.0,14.0,39.0,60.0,2,4,25000,3
1.0,3.0,1.0,16.0,26.0,45.0,1,6,21200,3
4.0,2.0,0.0,15.0,39.0,55.0,2,2,20000,3
5.0,2.0,1.0,7.0,39.0,60.0,2,5,15000,1
5.0,3.0,0.0,16.0,26.0,47.0,1,10,23100,3
6.0,2.0,1.0,16.0,27.0,50.0,1,2,14200,3
2.0,2.0,0.0,16.0,55.0,100.0,3,2,34600,2
3.0,3.0,1.0,20.0,40.0,78.0,2,2,27000,3
5.0,2.0,1.0,6.0,35.0,55.0,3,4,15000,3
2.0,3.0,0.0,15.0,53.0,85.0,3,9,46200,3
3.0,2.0,1.0,16.0,41.0,80.0,2,4,19000,3
2.0,3.0,1.0,16.0,27.0,50.0,1,1,15000,3
4.0,2.0,2.0,14.0,45.0,80.0,3,6,25000,3
2.0,3.0,0.0,14.0,39.0,60.0,2,4,19000,2
1.0,2.0,0.0,15.0,39.0,56.0,2,3,16000,3
2.0,3.0,2.0,16.0,55.0,100.0,3,3,34600,2
5.0,3.0,0.0,15.0,39.0,55.0,2,4,25000,3
1.0,2.0,0.0,15.0,40.0,65.0,2,8,16600,3
2.0,3.0,0.0,16.0,40.0,74.0,2,3,21200,2
5.0,2.0,0.0,16.0,26.0,45.0,1,7,17300,3
2.0,3.0,2.0,16.0,41.0,80.0,2,6,25000,3
2.0,3.0,3.0,15.0,54.0,92.0,3,4,38500,3
5.0,2.0,0.0,16.0,27.0,50.0,1,1,12000,3
3.0,3.0,1.0,16.0,40.0,70.0,2,9,16000,3
5.0,3.0,1.0,16.0,41.0,75.0,2,2,18300,3
3.0,2.0,1.0,13.0,38.0,78.0,2,10,21200,3
5.0,2.0,1.0,16.0,26.0,42.0,1,5,17300,3
4.0,2.0,2.0,15.0,40.0,64.0,2,3,12000,3
3.0,1.0,0.0,7.0,18.0,27.0,1,9,9500,1
4.0,3.0,1.0,20.0,18.0,50.0,1,4,23100,3
4.0,2.0,1.0,17.0,26.0,46.0,1,7,15000,3
5.0,2.0,0.0,10.0,30.0,40.0,1,9,17300,3
4.0,3.0,0.0,16.0,27.0,50.0,1,4,23100,3
2.0,2.0,0.0,15.0,39.0,56.0,2,3,11000,3
5.0,2.0,0.0,16.0,26.0,43.0,1,6,16000,3
6.0,2.0,1.0,15.0,19.0,45.0,1,5,15000,3
3.0,2.0,1.0,17.0,50.0,67.0,2,9,23100,3
1.0,3.0,2.0,20.0,43.0,100.0,2,7,50000,3
3.0,2.0,2.0,35.0,29.0,75.0,1,4,15000,3
4.0,3.0,0.0,16.0,42.0,86.0,2,2,19300,3
4.0,2.0,0.0,16.0,41.0,80.0,2,2,19300,3
5.0,2.0,1.0,15.0,27.0,50.0,1,11,14000,3
5.0,3.0,0.0,16.0,26.0,42.0,1,8,17300,3
3.0,2.0,1.0,6.0,38.0,46.0,2,5,19300,3
4.0,3.0,0.0,15.0,40.0,64.0,2,3,19300,3
6.0,3.0,0.0,16.0,41.0,75.0,2,4,16000,3
5.0,3.0,0.0,16.0,41.0,80.0,2,10,28900,3
5.0,2.0,0.0,16.0,56.0,115.0,3,3,27000,3
4.0,3.0,1.0,12.0,28.0,40.0,1,6,16000,3
2.0,3.0,0.0,18.0,63.0,175.0,3,4,46200,3
2.0,2.0,1.0,20.0,41.0,78.0,2,7,28900,3
4.0,2.0,0.0,20.0,55.0,100.0,3,1,18000,3
4.0,2.0,1.0,25.0,22.0,47.0,1,9,18000,3
2.0,3.0,1.0,14.0,32.0,63.0,1,7,18900,3
5.0,2.0,2.0,25.0,53.0,80.0,3,11,23100,3
1.0,2.0,0.0,16.0,26.0,43.0,1,17,13500,3
3.0,2.0,2.0,16.0,80.0,125.0,4,10,19000,3
5.0,3.0,1.0,16.0,42.0,90.0,2,6,27000,3
5.0,2.0,0.0,16.0,42.0,90.0,2,6,27000,3
1.0,3.0,1.0,16.0,27.0,50.0,1,2,19300,2
4.0,3.0,2.0,15.0,33.0,48.0,1,3,19300,3
5.0,3.0,0.0,10.0,50.0,60.0,2,1,25000,2
1.0,3.0,1.0,16.0,27.0,52.0,1,2,19300,2
1.0,2.0,1.0,20.0,40.0,60.0,2,1,12000,1
5.0,3.0,1.0,13.0,34.0,55.0,1,3,15400,3
3.0,3.0,0.0,15.0,54.0,92.0,3,5,30800,3
6.0,1.0,1.0,6.0,38.0,46.0,2,5,9000,1
5.0,2.0,0.0,16.0,56.0,108.0,3,5,22000,3
2.0,3.0,0.0,16.0,56.0,110.0,3,1,16000,2
5.0,2.0,0.0,15.0,40.0,66.0,2,3,15400,3
3.0,3.0,0.0,16.0,41.0,81.0,2,6,34600,3
3.0,2.0,1.0,15.0,39.0,63.0,2,5,28900,3
5.0,2.0,0.0,15.0,26.0,45.0,1,6,14300,3
5.0,2.0,0.0,14.0,51.0,66.0,3,3,15400,3
2.0,3.0,1.0,16.0,28.0,63.0,1,3,18000,3
3.0,2.0,0.0,16.0,27.0,57.0,1,8,14500,3
2.0,2.0,0.0,16.0,40.0,70.0,2,1,13500,3
4.0,2.0,2.0,10.0,46.0,68.0,3,3,12000,1
5.0,2.0,1.0,21.0,24.0,45.0,1,7,19300,3
1.0,2.0,2.0,10.0,46.0,70.0,3,9,14000,1
5.0,3.0,1.0,14.0,22.0,50.0,1,6,21200,3
3.0,3.0,0.0,20.0,18.0,49.0,1,5,21200,3
2.0,3.0,1.0,10.0,17.0,45.0,1,1,18000,3
2.0,3.0,0.0,15.0,66.0,100.0,4,4,46200,2
4.0,3.0,1.0,16.0,40.0,72.0,2,9,25000,3
3.0,2.0,0.0,9.0,58.0,67.0,3,1,17000,1
6.0,2.0,3.0,15.0,67.0,100.0,3,4,17000,3
4.0,3.0,0.0,16.0,26.0,43.0,1,3,15400,3
1.0,3.0,0.0,15.0,52.0,80.0,2,5,19500,3
6.0,2.0,0.0,12.0,36.0,53.0,2,7,20000,3
5.0,3.0,0.0,17.0,29.0,70.0,1,6,18000,3
3.0,3.0,0.0,18.0,34.0,80.0,2,3,27000,3
5.0,3.0,0.0,15.0,39.0,60.0,2,7,20000,3
5.0,3.0,0.0,16.0,27.0,56.0,1,1,15400,3
5.0,2.0,0.0,15.0,39.0,60.0,2,7,20000,3
3.0,3.0,0.0,15.0,39.0,56.0,2,1,21200,3
2.0,2.0,2.0,17.0,59.0,140.0,3,1,17300,2
3.0,2.0,0.0,15.0,40.0,68.0,2,7,19300,3
1.0,2.0,0.0,16.0,41.0,75.0,2,2,15000,2
5.0,3.0,1.0,16.0,26.0,45.0,1,2,11000,1
3.0,2.0,2.0,35.0,20.0,75.0,1,4,15000,3
5.0,2.0,2.0,8.0,51.0,61.0,3,2,12000,1
1.0,1.0,0.0,15.0,39.0,55.0,2,9,10000,3
5.0,3.0,0.0,30.0,27.0,57.0,1,10,25000,3
5.0,1.0,0.0,7.0,20.0,40.0,2,1,10000,1
3.0,2.0,1.0,15.0,40.0,65.0,2,3,19300,3
3.0,3.0,0.0,40.0,45.0,110.0,2,2,25000,3
2.0,3.0,1.0,25.0,53.0,80.0,3,2,27000,3
6.0,2.0,0.0,12.0,41.0,67.0,3,1,12000,1
4.0,2.0,0.0,16.0,26.0,44.0,1,3,13000,3
4.0,2.0,2.0,18.0,35.0,70.0,2,4,16000,3
1.0,3.0,1.0,13.0,40.0,65.0,2,2,13500,2
5.0,3.0,0.0,16.0,40.0,70.0,2,4,25000,3
6.0,1.0,0.0,6.0,38.0,45.0,2,2,9500,3
3.0,1.0,0.0,7.0,27.0,43.0,2,8,9000,1
5.0,2.0,1.0,18.0,26.0,44.0,1,2,19300,3
6.0,2.0,1.0,7.0,36.0,67.0,3,6,11000,1
3.0,2.0,1.0,16.0,69.0,130.0,4,6,38500,3
4.0,3.0,1.0,16.0,26.0,45.0,1,2,23100,3
2.0,2.0,1.0,9.0,39.0,55.0,2,3,12000,1
5.0,1.0,1.0,6.0,51.0,63.0,3,4,9000,1
3.0,3.0,1.0,16.0,41.0,80.0,2,4,27000,3
5.0,2.0,1.0,12.0,18.0,42.0,1,2,15000,3
3.0,3.0,1.0,15.0,40.0,65.0,2,7,26300,3
4.0,2.0,1.0,16.0,27.0,50.0,1,6,16000,3
4.0,2.0,1.0,20.0,20.0,48.0,1,9,18000,3
4.0,3.0,1.0,17.0,29.0,70.0,1,6,19000,3
3.0,3.0,0.0,16.0,27.0,50.0,1,5,19300,3
4.0,2.0,1.0,15.0,40.0,65.0,2,8,17300,3
5.0,2.0,1.0,16.0,26.0,45.0,1,4,12500,3
5.0,2.0,0.0,15.0,39.0,60.0,2,2,14900,3
3.0,3.0,1.0,16.0,26.0,45.0,1,4,23100,3
5.0,2.0,0.0,16.0,27.0,50.0,1,10,19300,3
4.0,3.0,1.0,16.0,26.0,48.0,1,7,21200,3
5.0,2.0,0.0,16.0,28.0,65.0,1,1,14300,3
5.0,2.0,0.0,17.0,43.0,99.0,2,6,27000,3
5.0,3.0,0.0,16.0,56.0,114.0,3,3,27000,3
3.0,3.0,0.0,15.0,53.0,86.0,3,4,38500,3
1.0,3.0,1.0,16.0,26.0,45.0,1,4,15000,3
2.0,3.0,0.0,17.0,30.0,83.0,1,3,38500,3
5.0,3.0,0.0,16.0,40.0,70.0,2,16,27000,3
2.0,3.0,0.0,17.0,59.0,140.0,3,1,38500,3
3.0,2.0,1.0,15.0,40.0,65.0,2,8,22000,3
3.0,3.0,0.0,10.0,17.0,45.0,1,1,11500,3
4.0,2.0,0.0,15.0,35.0,68.0,2,2,22000,3
3.0,2.0,0.0,15.0,39.0,55.0,2,2,12000,3
3.0,3.0,0.0,16.0,26.0,43.0,1,7,28900,3
4.0,2.0,1.0,16.0,40.0,70.0,2,3,13500,3
5.0,2.0,1.0,16.0,41.0,80.0,2,3,27000,3
2.0,3.0,1.0,16.0,57.0,120.0,3,4,22000,2
5.0,3.0,1.0,15.0,54.0,90.0,3,2,27000,3
2.0,2.0,0.0,18.0,47.0,135.0,2,3,32400,2
6.0,3.0,1.0,15.0,39.0,55.0,2,7,22000,3
6.0,3.0,2.0,25.0,40.0,67.0,3,7,18000,1
1.0,2.0,1.0,14.0,40.0,65.0,2,4,16000,3
3.0,2.0,0.0,15.0,40.0,65.0,2,3,19300,3
4.0,3.0,0.0,16.0,41.0,75.0,2,7,19300,3
1.0,1.0,0.0,9.0,20.0,37.0,1,3,8000,3
1.0,3.0,1.0,14.0,39.0,76.0,2,3,24300,3
2.0,3.0,1.0,15.0,38.0,75.0,2,3,24300,3
4.0,3.0,2.0,31.0,19.0,74.0,1,9,23100,3
1.0,3.0,2.0,32.0,21.0,75.0,2,9,23100,3
6.0,3.0,1.0,15.0,39.0,63.0,2,5,28900,3
3.0,2.0,3.0,13.0,45.0,70.0,3,9,17300,1
5.0,3.0,0.0,16.0,26.0,45.0,1,2,13000,3
3.0,3.0,1.0,15.0,26.0,42.0,1,6,14000,3
3.0,2.0,1.0,16.0,27.0,50.0,1,5,15000,3
5.0,2.0,1.0,16.0,27.0,50.0,1,10,14000,3
2.0,3.0,0.0,16.0,26.0,43.0,1,2,17300,3
4.0,2.0,0.0,20.0,56.0,100.0,3,1,18000,3
3.0,3.0,0.0,16.0,42.0,90.0,2,19,48100,3
2.0,3.0,0.0,16.0,28.0,60.0,1,5,30800,2
2.0,2.0,0.0,16.0,26.0,45.0,1,6,12000,3
3.0,3.0,2.0,25.0,41.0,75.0,2,7,19000,3
3.0,1.0,0.0,7.0,38.0,46.0,2,1,10000,3
2.0,3.0,1.0,20.0,27.0,50.0,1,4,19000,3
6.0,2.0,0.0,15.0,60.0,100.0,3,4,16000,3
2.0,3.0,1.0,40.0,55.0,175.0,4,7,57700,3
4.0,2.0,2.0,12.0,45.0,68.0,3,5,12000,1
2.0,3.0,2.0,15.0,54.0,92.0,3,4,38500,3
2.0,2.0,0.0,15.0,39.0,55.0,2,4,19300,3
3.0,2.0,0.0,16.0,26.0,48.0,1,18,19300,3
5.0,3.0,0.0,16.0,28.0,60.0,1,1,23100,3
5.0,2.0,1.0,16.0,26.0,45.0,1,7,13000,3
6.0,2.0,0.0,16.0,41.0,75.0,2,2,19300,3
2.0,2.0,1.0,6.0,25.0,35.0,1,2,17300,2
5.0,2.0,1.0,14.0,33.0,56.0,2,3,19300,3
4.0,2.0,1.0,15.0,52.0,72.0,3,2,21200,1
5.0,2.0,1.0,16.0,41.0,75.0,2,8,19300,3
4.0,2.0,2.0,15.0,52.0,72.0,3,2,21200,1
3.0,3.0,1.0,16.0,27.0,57.0,1,5,23100,3
6.0,2.0,0.0,16.0,26.0,43.0,1,6,19300,3
4.0,2.0,2.0,14.0,32.0,65.0,2,4,18000,3
4.0,3.0,1.0,16.0,26.0,45.0,1,7,17000,3
4.0,3.0,1.0,12.0,36.0,60.0,2,1,17300,3
4.0,2.0,2.0,14.0,64.0,82.0,4,9,15000,1
6.0,2.0,1.0,13.0,29.0,44.0,2,3,11500,1
3.0,1.0,2.0,9.0,39.0,67.0,3,6,8500,1
4.0,1.0,1.0,11.0,32.0,52.0,2,4,10000,1
5.0,1.0,0.0,6.0,28.0,47.0,2,4,8000,1
3.0,2.0,0.0,16.0,40.0,72.0,2,9,17300,3
2.0,2.0,2.0,17.0,41.0,81.0,2,2,17300,2
5.0,3.0,1.0,16.0,28.0,60.0,1,12,25000,3
4.0,2.0,0.0,15.0,53.0,80.0,3,1,14000,3
5.0,3.0,0.0,16.0,28.0,58.0,1,12,25000,3
3.0,1.0,0.0,9.0,25.0,35.0,1,2,8000,3
3.0,2.0,1.0,9.0,40.0,56.0,2,7,13500,1
4.0,2.0,2.0,15.0,39.0,62.0,2,12,12000,1
5.0,1.0,1.0,7.0,25.0,36.0,1,5,7000,1
5.0,2.0,0.0,16.0,42.0,84.0,2,4,38500,3
3.0,2.0,0.0,16.0,57.0,119.0,3,10,27000,3
4.0,1.0,1.0,7.0,28.0,45.0,2,3,7000,1
5.0,2.0,0.0,16.0,55.0,100.0,3,3,34600,3
6.0,2.0,1.0,15.0,52.0,76.0,3,4,17300,1
3.0,2.0,0.0,16.0,41.0,76.0,2,1,12000,3
3.0,2.0,0.0,12.0,26.0,45.0,1,4,21200,3
2.0,2.0,0.0,15.0,39.0,60.0,2,3,14000,3
5.0,2.0,1.0,16.0,26.0,44.0,1,6,13500,3
4.0,3.0,1.0,15.0,18.0,50.0,1,4,14000,3
2.0,2.0,1.0,16.0,26.0,47.0,1,3,23100,3
2.0,2.0,1.0,14.0,34.0,50.0,2,3,15000,2
6.0,2.0,1.0,16.0,27.0,50.0,1,3,15400,3
2.0,2.0,0.0,15.0,39.0,55.0,2,2,15400,3
3.0,2.0,0.0,14.0,51.0,68.0,3,9,13000,3
3.0,2.0,0.0,15.0,40.0,65.0,2,3,16000,3
5.0,3.0,1.0,12.0,29.0,49.0,1,8,16000,3
2.0,2.0,3.0,16.0,55.0,100.0,3,8,32700,3
3.0,3.0,0.0,16.0,27.0,49.0,1,5,21200,3
2.0,2.0,0.0,16.0,26.0,48.0,1,3,15000,3
2.0,2.0,0.0,5.0,28.0,40.0,1,2,15000,2
1.0,3.0,0.0,16.0,40.0,70.0,2,1,11600,3
4.0,2.0,1.0,16.0,27.0,50.0,1,9,15000,3
1.0,2.0,0.0,17.0,74.0,175.0,4,4,46200,3
1.0,2.0,2.0,20.0,28.0,64.0,1,7,20300,3
2.0,2.0,1.0,12.0,57.0,126.0,3,4,22000,2
4.0,2.0,0.0,14.0,51.0,68.0,3,1,13000,3
6.0,2.0,0.0,15.0,52.0,77.0,3,2,13000,3
2.0,2.0,0.0,15.0,39.0,55.0,2,3,21200,3
3.0,2.0,0.0,16.0,24.0,41.0,1,12,19300,3
3.0,2.0,1.0,15.0,35.0,70.0,2,4,23100,3
6.0,2.0,1.0,7.0,25.0,54.0,2,3,13000,1
3.0,2.0,1.0,15.0,40.0,65.0,2,8,15400,3
5.0,1.0,1.0,7.0,30.0,44.0,2,3,10000,3
5.0,2.0,0.0,16.0,42.0,83.0,2,4,34600,3
5.0,2.0,0.0,20.0,41.0,78.0,2,5,17000,3
2.0,2.0,1.0,16.0,56.0,108.0,3,4,57700,3
4.0,2.0,1.0,12.0,16.0,43.0,1,3,13000,3
5.0,3.0,0.0,8.0,20.0,28.0,1,9,17300,3
3.0,2.0,0.0,18.0,55.0,100.0,3,3,25000,3
5.0,2.0,1.0,20.0,41.0,78.0,2,5,17000,3
4.0,2.0,0.0,14.0,35.0,65.0,2,8,17000,3
6.0,1.0,1.0,8.0,30.0,50.0,2,9,9000,1
5.0,2.0,0.0,16.0,26.0,42.0,1,10,14000,3
3.0,3.0,2.0,20.0,60.0,105.0,2,8,30800,3
5.0,3.0,0.0,15.0,40.0,66.0,2,7,38500,3
2.0,3.0,0.0,17.0,59.0,140.0,3,4,38500,2
3.0,2.0,0.0,16.0,27.0,55.0,1,10,25000,3
5.0,3.0,2.0,9.0,42.0,65.0,3,3,16000,1
5.0,2.0,0.0,8.0,20.0,28.0,1,9,17300,3
5.0,2.0,1.0,15.0,40.0,68.0,2,6,19300,3
3.0,3.0,0.0,16.0,26.0,43.0,1,2,16000,3
5.0,3.0,0.0,15.0,40.0,66.0,2,3,27000,3
5.0,2.0,1.0,7.0,25.0,37.0,1,5,12000,1
3.0,2.0,1.0,10.0,21.0,44.0,1,2,16000,3
3.0,2.0,1.0,16.0,26.0,45.0,1,2,17300,3
2.0,2.0,0.0,10.0,52.0,75.0,3,1,24100,2
5.0,3.0,0.0,24.0,40.0,68.0,2,10,25000,3
6.0,2.0,0.0,16.0,26.0,44.0,1,2,15000,3
2.0,3.0,0.0,16.0,41.0,75.0,2,3,21200,3
4.0,2.0,0.0,16.0,26.0,43.0,1,3,15400,3
1.0,2.0,1.0,16.0,26.0,42.0,1,4,13000,3
4.0,2.0,1.0,20.0,41.0,80.0,2,3,27000,3
4.0,2.0,1.0,16.0,40.0,70.0,2,5,15500,3
2.0,3.0,0.0,16.0,40.0,70.0,2,2,21200,3
2.0,3.0,1.0,16.0,56.0,110.0,3,2,34600,2
3.0,3.0,1.0,30.0,41.0,75.0,2,4,15000,3
5.0,2.0,0.0,15.0,40.0,65.0,2,4,38500,3
5.0,2.0,0.0,15.0,70.0,90.0,3,2,28900,2
1.0,3.0,1.0,18.0,40.0,65.0,2,8,27000,3
2.0,3.0,1.0,24.0,26.0,55.0,1,1,15000,2
1.0,3.0,0.0,29.0,41.0,81.0,2,3,57700,3
4.0,2.0,2.0,15.0,40.0,65.0,2,8,16200,3
2.0,1.0,0.0,5.0,30.0,35.0,1,2,9610,3
1.0,3.0,2.0,17.0,58.0,130.0,3,5,34600,3
3.0,2.0,0.0,16.0,26.0,45.0,1,2,21200,3
3.0,2.0,0.0,16.0,27.0,52.0,1,4,19000,3
2.0,3.0,2.0,15.0,66.0,100.0,4,4,46200,2
1.0,2.0,0.0,10.0,41.0,75.0,2,4,30800,2
2.0,3.0,0.0,16.0,41.0,80.0,2,4,25000,3
5.0,2.0,0.0,15.0,39.0,57.0,2,7,20000,3
5.0,2.0,0.0,16.0,27.0,54.0,1,10,19300,3
2.0,2.0,1.0,16.0,50.0,100.0,2,3,38500,2
6.0,3.0,1.0,9.0,26.0,44.0,2,1,17000,3
5.0,2.0,0.0,16.0,27.0,50.0,1,14,18000,3
6.0,2.0,0.0,15.0,39.0,60.0,2,1,15400,3
4.0,2.0,0.0,10.0,30.0,40.0,1,2,11000,3
3.0,3.0,1.0,16.0,41.0,75.0,2,12,38500,3
5.0,2.0,0.0,16.0,26.0,43.0,1,6,14000,3
2.0,3.0,4.0,15.0,82.0,140.0,5,6,38500,3
1.0,3.0,1.0,16.0,55.0,100.0,3,2,28900,3
3.0,3.0,1.0,16.0,26.0,45.0,1,4,12000,3
4.0,1.0,1.0,6.0,48.0,54.0,2,4,10000,3
5.0,2.0,0.0,12.0,39.0,57.0,2,7,20000,3
3.0,2.0,0.0,8.0,55.0,73.0,3,8,18000,1
2.0,2.0,0.0,17.0,59.0,140.0,3,4,27000,3
6.0,3.0,1.0,15.0,19.0,45.0,1,5,15000,3
2.0,2.0,1.0,16.0,40.0,70.0,2,7,17300,3
4.0,2.0,0.0,16.0,26.0,43.0,1,8,15000,3
4.0,1.0,1.0,16.0,26.0,45.0,1,2,10000,3
5.0,2.0,2.0,15.0,54.0,96.0,3,2,23100,3
4.0,2.0,0.0,16.0,40.0,70.0,2,5,15500,3
4.0,3.0,0.0,16.0,27.0,50.0,1,9,21200,3
5.0,2.0,1.0,10.0,60.0,75.0,3,1,24100,1
3.0,2.0,0.0,16.0,26.0,45.0,1,9,25000,3
5.0,3.0,0.0,15.0,52.0,70.0,3,6,30800,3
3.0,2.0,0.0,15.0,40.0,75.0,2,4,23100,3
4.0,1.0,1.0,15.0,40.0,65.0,2,4,15000,1
3.0,2.0,0.0,14.0,20.0,50.0,1,4,15000,3
4.0,1.0,2.0,10.0,64.0,82.0,4,9,15000,3
1.0,3.0,0.0,16.0,41.0,78.0,2,3,46200,3
4.0,1.0,0.0,10.0,64.0,82.0,4,9,15000,3
5.0,2.0,0.0,16.0,26.0,46.0,1,8,11000,3
3.0,2.0,0.0,15.0,39.0,55.0,2,7,15000,3
2.0,3.0,0.0,15.0,39.0,60.0,2,2,25000,3
4.0,2.0,1.0,15.0,39.0,54.0,2,9,13500,1
5.0,3.0,0.0,16.0,41.0,82.0,2,3,38500,3
3.0,3.0,0.0,16.0,41.0,80.0,2,4,23100,3
5.0,3.0,1.0,16.0,41.0,74.0,2,5,29000,3
3.0,2.0,0.0,14.0,51.0,65.0,3,4,14000,3
4.0,1.0,1.0,9.0,26.0,39.0,1,4,7500,1
2.0,2.0,1.0,15.0,70.0,90.0,3,2,28900,1
5.0,3.0,0.0,16.0,26.0,47.0,1,15,21200,3
4.0,2.0,1.0,10.0,30.0,40.0,1,2,11000,3
5.0,2.0,1.0,16.0,27.0,50.0,1,9,15000,3
4.0,2.0,0.0,10.0,50.0,60.0,2,8,17300,3
5.0,2.0,0.0,16.0,40.0,72.0,2,8,21200,3
1.0,2.0,2.0,9.0,52.0,72.0,3,4,13000,1
3.0,2.0,0.0,16.0,28.0,58.0,1,2,19300,2
2.0,3.0,0.0,15.0,39.0,58.0,2,9,27000,3
3.0,3.0,0.0,16.0,41.0,75.0,2,5,27000,3
2.0,2.0,1.0,9.0,37.0,46.0,2,2,12000,1
1.0,2.0,0.0,15.0,39.0,55.0,2,2,19300,2
3.0,3.0,1.0,8.0,34.0,42.0,1,6,18300,3
4.0,2.0,0.0,16.0,26.0,42.0,1,3,13000,3
5.0,2.0,2.0,10.0,51.0,62.0,3,5,13000,1
6.0,2.0,0.0,15.0,52.0,70.0,3,4,13000,3
5.0,3.0,1.0,23.0,40.0,63.0,1,8,17300,3
3.0,3.0,1.0,14.0,75.0,92.0,2,10,21200,3
5.0,3.0,0.0,15.0,23.0,57.0,2,7,20000,3
4.0,3.0,0.0,16.0,42.0,85.0,2,6,30800,3
1.0,3.0,1.0,16.0,41.0,80.0,2,10,34600,3
4.0,3.0,2.0,15.0,55.0,105.0,3,7,23100,3
4.0,2.0,0.0,14.0,64.0,82.0,4,9,15000,3
1.0,3.0,0.0,16.0,41.0,78.0,2,1,11600,3
3.0,3.0,0.0,16.0,28.0,65.0,1,6,28900,3
3.0,3.0,1.0,16.0,26.0,48.0,1,6,25000,3
5.0,3.0,0.0,15.0,39.0,59.0,2,3,15000,3
5.0,1.0,0.0,6.0,13.0,23.0,1,8,8500,1
3.0,3.0,1.0,15.0,14.0,40.0,1,6,15000,3
3.0,1.0,0.0,14.0,51.0,65.0,3,2,10000,3
3.0,3.0,0.0,16.0,41.0,75.0,2,5,23100,3
6.0,1.0,0.0,8.0,22.0,34.0,1,2,8000,2
5.0,3.0,0.0,16.0,27.0,55.0,1,6,23100,3
2.0,2.0,0.0,15.0,40.0,64.0,2,7,23100,3
3.0,3.0,0.0,16.0,41.0,75.0,2,4,23100,3
5.0,3.0,0.0,16.0,41.0,75.0,2,5,21200,3
2.0,2.0,0.0,15.0,53.0,80.0,3,2,23100,3
5.0,2.0,0.0,15.0,39.0,56.0,2,3,21000,3
6.0,2.0,2.0,16.0,56.0,110.0,3,5,25000,3
3.0,2.0,0.0,16.0,26.0,45.0,1,1,11000,3
2.0,2.0,0.0,12.0,22.0,37.0,1,2,12500,2
4.0,3.0,0.0,16.0,26.0,48.0,1,4,15000,3
5.0,2.0,1.0,8.0,51.0,83.0,3,2,34600,3
5.0,1.0,1.0,8.0,28.0,52.0,2,10,10000,1
4.0,2.0,1.0,12.0,53.0,87.0,3,3,14000,3
4.0,2.0,0.0,16.0,27.0,50.0,1,6,15400,3
3.0,3.0,0.0,16.0,27.0,49.0,1,6,21200,3
4.0,3.0,1.0,16.0,27.0,49.0,1,1,14500,3
3.0,2.0,0.0,16.0,27.0,50.0,1,5,18300,3
2.0,3.0,0.0,16.0,56.0,110.0,3,4,22000,3
