district,price,room,area,floor,age,status,balcony,area_kitchen,area_living
6.0,21450,2,62.0,4,3,2.0,0.0,15.0,39.0
5.0,17000,2,65.0,3,3,2.0,0.0,15.0,40.0
5.0,32000,3,70.0,5,3,3.0,0.0,15.0,52.0
5.0,27300,3,125.0,3,3,3.0,0.0,16.0,57.0
3.0,58500,2,75.0,7,3,3.0,0.0,16.0,41.0
5.0,17550,1,45.0,1,3,2.0,0.0,16.0,26.0
6.0,23400,2,60.0,7,3,2.0,0.0,15.0,39.0
6.0,27300,2,62.0,9,3,2.0,0.0,15.0,39.0
2.0,29250,3,85.0,5,3,3.0,0.0,15.0,53.0
3.0,19110,1,55.0,6,3,2.0,0.0,16.0,27.0
3.0,27300,2,62.0,5,3,2.0,0.0,15.0,39.0
5.0,19500,2,70.0,8,3,2.0,0.0,16.0,40.0
1.0,12500,1,52.0,9,3,2.0,0.0,16.0,27.0
4.0,34710,3,87.0,4,3,3.0,0.0,15.0,53.0
3.0,27300,2,65.0,10,3,3.0,1.0,15.0,40.0
4.0,29250,2,65.0,3,3,3.0,0.0,15.0,40.0
5.0,17500,1,53.0,8,3,2.0,0.0,16.0,27.0
3.0,27300,2,65.0,8,3,3.0,1.0,15.0,40.0
3.0,17550,2,72.0,1,3,2.0,0.0,16.0,40.0
5.0,25350,2,65.0,4,3,3.0,0.0,15.0,40.0
6.0,27300,2,62.0,11,3,2.0,1.0,15.0,39.0
1.0,23400,2,75.0,9,3,3.0,0.0,16.0,41.0
4.0,23400,1,74.0,9,3,3.0,1.0,17.0,29.0
4.0,17160,1,45.0,3,3,3.0,0.0,16.0,26.0
3.0,23400,1,47.0,3,3,3.0,0.0,16.0,26.0
5.0,17000,2,70.0,10,3,2.0,0.0,16.0,40.0
3.0,10000,1,47.0,3,3,1.0,0.0,16.0,26.0
6.0,17000,3,92.0,2,3,2.0,0.0,15.0,54.0
3.0,29250,2,70.0,5,3,3.0,0.0,16.0,40.0
3.0,17550,1,72.0,9,3,2.0,0.0,17.0,29.0
2.0,29250,1,78.0,7,3,3.0,1.0,17.0,30.0
1.0,40000,3,103.0,2,3,3.0,0.0,16.0,55.0
3.0,21450,1,56.0,5,3,3.0,0.0,16.0,27.0
4.0,12800,1,45.0,6,3,2.0,0.0,16.0,26.0
3.0,23400,2,75.0,4,3,3.0,0.0,16.0,41.0
5.0,24000,3,108.0,5,3,2.0,0.0,16.0,56.0
5.0,25350,3,110.0,3,3,3.0,0.0,16.0,56.0
4.0,17550,2,65.0,7,3,2.0,0.0,15.0,40.0
1.0,16000,3,77.0,2,3,2.0,0.0,15.0,52.0
4.0,17550,2,64.0,8,3,2.0,0.0,15.0,40.0
5.0,21450,2,70.0,8,3,2.0,0.0,16.0,40.0
3.0,25000,2,83.0,9,3,3.0,1.0,16.0,42.0
3.0,25000,3,95.0,7,3,2.0,0.0,15.0,54.0
5.0,23400,1,47.0,6,3,3.0,0.0,16.0,26.0
5.0,21450,1,47.0,6,3,3.0,0.0,16.0,26.0
4.0,18000,2,84.0,3,3,2.0,1.0,16.0,42.0
3.0,17000,1,75.0,4,3,2.0,0.0,17.0,29.0
5.0,25350,3,120.0,3,3,3.0,0.0,16.0,57.0
6.0,15000,2,64.0,7,3,2.0,0.0,15.0,40.0
4.0,19500,2,72.0,2,3,2.0,0.0,16.0,40.0
3.0,23400,2,80.0,4,3,3.0,0.0,16.0,41.0
6.0,21450,1,50.0,6,3,3.0,0.0,16.0,27.0
5.0,27300,3,107.0,14,3,2.0,0.0,16.0,55.0
3.0,23400,2,60.0,9,3,2.0,0.0,15.0,39.0
5.0,15600,2,68.0,4,3,2.0,0.0,15.0,40.0
5.0,15000,1,50.0,2,3,2.0,0.0,16.0,27.0
3.0,19500,1,42.0,11,3,2.0,0.0,16.0,26.0
3.0,23400,2,60.0,8,3,2.0,0.0,15.0,39.0
3.0,23400,2,60.0,10,3,2.0,0.0,15.0,39.0
1.0,46800,3,140.0,3,3,3.0,0.0,17.0,59.0
2.0,27300,2,80.0,10,3,3.0,1.0,16.0,41.0
6.0,23400,2,80.0,8,3,2.0,0.0,16.0,41.0
4.0,17000,2,80.0,6,3,2.0,0.0,16.0,41.0
5.0,17550,1,58.0,3,3,2.0,0.0,16.0,28.0
3.0,12000,1,45.0,1,3,2.0,0.0,16.0,26.0
1.0,35100,3,130.0,5,3,3.0,0.0,17.0,58.0
3.0,16000,2,55.0,7,3,2.0,0.0,15.0,39.0
5.0,15000,1,50.0,9,3,2.0,0.0,16.0,27.0
5.0,17550,1,45.0,12,3,2.0,0.0,16.0,26.0
4.0,25000,2,75.0,17,3,3.0,0.0,16.0,41.0
6.0,20280,1,44.0,7,3,2.0,0.0,16.0,26.0
4.0,19500,2,63.0,5,3,2.0,0.0,15.0,39.0
4.0,12500,1,43.0,2,3,2.0,0.0,16.0,26.0
6.0,15600,1,50.0,3,3,2.0,0.0,16.0,27.0
4.0,21450,1,50.0,9,3,3.0,0.0,16.0,27.0
3.0,19500,1,75.0,4,3,2.0,1.0,17.0,29.0
2.0,39000,3,92.0,4,3,3.0,0.0,15.0,54.0
3.0,17000,2,64.0,7,3,2.0,0.0,15.0,40.0
5.0,25350,2,70.0,10,3,3.0,0.0,16.0,40.0
5.0,21450,2,73.0,8,3,2.0,0.0,16.0,41.0
3.0,19500,2,59.0,6,3,2.0,0.0,15.0,39.0
5.0,18000,1,70.0,6,3,2.0,0.0,17.0,29.0
3.0,19000,2,80.0,4,3,2.0,0.0,16.0,41.0
1.0,46800,3,130.0,3,3,3.0,0.0,17.0,58.0
4.0,17550,1,45.0,12,3,2.0,0.0,16.0,26.0
3.0,19500,1,47.0,7,3,3.0,0.0,16.0,26.0
3.0,25350,2,65.0,11,3,2.0,0.0,15.0,40.0
3.0,29250,2,78.0,5,3,3.0,0.0,16.0,41.0
1.0,16000,3,78.0,2,3,2.0,0.0,15.0,52.0
2.0,46800,3,85.0,9,3,3.0,0.0,15.0,53.0
4.0,27300,1,45.0,2,3,3.0,0.0,16.0,26.0
4.0,27300,1,47.0,2,3,3.0,0.0,16.0,26.0
4.0,19500,1,73.0,6,3,3.0,1.0,17.0,29.0
1.0,21450,1,45.0,6,3,3.0,0.0,16.0,26.0
5.0,16380,1,45.0,6,3,2.0,0.0,16.0,26.0
4.0,17000,2,70.0,2,3,2.0,0.0,16.0,40.0
5.0,23400,3,80.0,11,3,2.0,0.0,15.0,53.0
3.0,15000,2,70.0,6,3,2.0,0.0,16.0,40.0
5.0,16770,1,45.0,6,3,2.0,0.0,16.0,26.0
5.0,21000,2,56.0,5,3,2.0,0.0,15.0,39.0
5.0,17550,1,42.0,5,3,2.0,0.0,16.0,26.0
3.0,15600,1,54.0,8,3,2.0,0.0,16.0,27.0
4.0,15600,1,42.0,8,3,2.0,0.0,16.0,26.0
6.0,23400,2,65.0,4,3,2.0,0.0,15.0,40.0
5.0,25350,2,80.0,11,3,3.0,0.0,16.0,41.0
5.0,23400,3,96.0,2,3,2.0,0.0,15.0,54.0
2.0,31200,3,101.0,2,3,3.0,0.0,16.0,55.0
4.0,15600,2,80.0,8,3,2.0,0.0,16.0,41.0
1.0,30810,2,60.0,2,3,3.0,0.0,15.0,39.0
1.0,35100,2,82.0,10,3,3.0,0.0,16.0,41.0
3.0,21450,1,65.0,3,3,2.0,0.0,16.0,28.0
5.0,14000,1,50.0,7,3,2.0,0.0,16.0,27.0
3.0,19500,2,70.0,9,3,2.0,0.0,16.0,40.0
5.0,25350,2,67.0,6,3,3.0,0.0,15.0,40.0
3.0,15600,1,42.0,7,3,2.0,0.0,16.0,26.0
6.0,16500,3,100.0,4,3,2.0,0.0,16.0,55.0
6.0,35100,2,84.0,4,3,2.0,0.0,16.0,42.0
3.0,23400,3,90.0,5,3,2.0,0.0,15.0,54.0
5.0,25350,2,55.0,4,3,3.0,0.0,15.0,39.0
2.0,50700,2,60.0,6,3,3.0,0.0,15.0,39.0
5.0,17550,1,45.0,7,3,2.0,0.0,16.0,26.0
5.0,18720,1,63.0,8,3,2.0,0.0,16.0,28.0
4.0,21450,1,48.0,4,3,3.0,0.0,16.0,26.0
2.0,50700,2,100.0,7,3,3.0,0.0,17.0,43.0
3.0,21450,4,150.0,5,3,2.0,0.0,16.0,71.0
5.0,18000,1,45.0,1,3,3.0,0.0,16.0,26.0
3.0,23400,1,60.0,3,3,2.0,0.0,16.0,28.0
4.0,14500,1,45.0,2,3,2.0,0.0,16.0,26.0
5.0,17550,1,45.0,6,3,2.0,0.0,16.0,26.0
4.0,14000,1,44.0,3,3,2.0,0.0,16.0,26.0
3.0,23400,2,65.0,10,3,2.0,0.0,15.0,40.0
5.0,15000,2,60.0,4,3,2.0,0.0,15.0,39.0
5.0,23000,1,48.0,8,3,3.0,0.0,16.0,26.0
3.0,27300,1,45.0,9,3,3.0,0.0,16.0,26.0
5.0,18000,1,60.0,9,3,2.0,0.0,16.0,28.0
3.0,19500,1,52.0,5,3,3.0,0.0,16.0,27.0
5.0,31200,2,88.0,11,3,3.0,1.0,16.0,42.0
4.0,17550,1,49.0,3,3,2.0,0.0,16.0,27.0
1.0,11000,1,43.0,5,3,2.0,0.0,16.0,26.0
3.0,25350,2,80.0,4,3,3.0,0.0,16.0,41.0
3.0,19500,2,60.0,5,3,2.0,0.0,15.0,39.0
5.0,22000,1,53.0,10,3,3.0,0.0,16.0,27.0
5.0,27300,1,79.0,5,3,3.0,1.0,17.0,30.0
3.0,31200,5,160.0,10,3,3.0,0.0,16.0,84.0
2.0,19500,1,65.0,7,3,3.0,0.0,16.0,28.0
3.0,29250,2,63.0,4,3,3.0,0.0,15.0,39.0
3.0,25350,1,57.0,5,3,3.0,0.0,16.0,27.0
2.0,15600,1,43.0,5,3,2.0,0.0,16.0,26.0
5.0,27300,2,53.0,17,3,2.0,0.0,15.0,38.0
3.0,19500,2,60.0,3,3,2.0,0.0,15.0,39.0
5.0,23400,3,100.0,5,3,2.0,0.0,16.0,55.0
5.0,19500,1,46.0,6,3,3.0,0.0,16.0,26.0
3.0,19500,1,42.0,7,3,2.0,0.0,16.0,26.0
2.0,46800,2,60.0,6,3,3.0,0.0,15.0,39.0
2.0,35100,3,100.0,8,3,3.0,0.0,16.0,55.0
1.0,16000,2,70.0,3,3,3.0,0.0,16.0,40.0
4.0,15600,1,49.0,1,3,3.0,0.0,16.0,27.0
4.0,22000,2,72.0,2,3,3.0,0.0,16.0,40.0
1.0,15500,1,45.0,9,3,2.0,0.0,16.0,26.0
6.0,14000,1,55.0,7,3,2.0,0.0,16.0,27.0
3.0,25350,1,55.0,11,3,2.0,0.0,16.0,27.0
2.0,15600,1,52.0,1,3,2.0,0.0,16.0,27.0
1.0,29250,3,100.0,2,3,3.0,0.0,16.0,55.0
2.0,39000,5,140.0,6,3,3.0,0.0,15.0,82.0
3.0,17550,1,45.0,3,3,2.0,0.0,16.0,26.0
3.0,39000,2,75.0,12,3,3.0,0.0,16.0,41.0
1.0,23400,1,45.0,6,3,3.0,0.0,16.0,26.0
3.0,16000,2,70.0,9,3,2.0,0.0,16.0,40.0
3.0,37050,2,67.0,9,3,3.0,0.0,15.0,40.0
1.0,19500,2,65.0,2,3,2.0,0.0,15.0,40.0
6.0,17550,2,63.0,8,3,2.0,0.0,15.0,39.0
1.0,35100,2,80.0,10,3,3.0,0.0,16.0,41.0
3.0,27300,1,50.0,5,3,3.0,0.0,16.0,27.0
3.0,27300,2,80.0,9,3,3.0,0.0,16.0,41.0
3.0,16000,1,49.0,4,3,2.0,0.0,16.0,27.0
1.0,19500,1,73.0,6,3,3.0,1.0,17.0,29.0
2.0,27300,3,140.0,4,3,3.0,0.0,17.0,59.0
5.0,15600,2,60.0,1,3,2.0,0.0,15.0,39.0
1.0,22000,3,74.0,1,3,2.0,0.0,15.0,52.0
2.0,14000,1,42.0,6,3,2.0,0.0,16.0,26.0
3.0,23400,1,65.0,3,3,2.0,0.0,16.0,28.0
3.0,23400,2,65.0,3,3,2.0,0.0,15.0,40.0
4.0,21450,2,70.0,2,3,3.0,0.0,16.0,40.0
4.0,23400,1,45.0,2,3,3.0,0.0,16.0,26.0
5.0,35100,2,83.0,4,3,2.0,0.0,16.0,42.0
6.0,15000,1,46.0,5,3,2.0,0.0,16.0,26.0
3.0,17550,2,65.0,6,3,2.0,0.0,15.0,40.0
3.0,25350,2,62.0,11,3,2.0,1.0,15.0,39.0
5.0,27300,2,53.0,10,3,2.0,0.0,15.0,38.0
4.0,17000,2,70.0,10,3,2.0,0.0,16.0,40.0
4.0,12000,2,60.0,2,3,2.0,0.0,15.0,39.0
4.0,19500,1,44.0,2,3,2.0,0.0,16.0,26.0
5.0,19500,1,50.0,1,3,3.0,0.0,16.0,27.0
1.0,18000,2,67.0,2,3,2.0,0.0,15.0,40.0
4.0,16000,1,45.0,2,3,2.0,0.0,16.0,26.0
5.0,19500,2,65.0,4,3,2.0,0.0,15.0,40.0
5.0,15000,1,46.0,7,3,2.0,0.0,16.0,26.0
3.0,19500,1,46.0,6,3,3.0,0.0,16.0,26.0
6.0,15000,1,48.0,5,3,2.0,0.0,16.0,26.0
5.0,14000,1,45.0,2,3,2.0,0.0,16.0,26.0
3.0,19500,1,42.0,6,3,2.0,0.0,16.0,26.0
2.0,40950,2,90.0,10,3,3.0,1.0,16.0,42.0
5.0,19500,1,44.0,3,3,2.0,0.0,16.0,26.0
4.0,27300,2,70.0,9,3,3.0,0.0,16.0,40.0
5.0,29250,2,72.0,4,3,3.0,0.0,16.0,40.0
3.0,17500,1,45.0,5,3,2.0,0.0,16.0,26.0
5.0,27300,2,65.0,11,3,2.0,0.0,15.0,40.0
1.0,27300,2,68.0,7,3,3.0,0.0,15.0,40.0
3.0,15600,1,42.0,9,3,2.0,0.0,16.0,26.0
5.0,19500,4,140.0,5,3,2.0,0.0,16.0,70.0
4.0,19500,2,59.0,6,3,2.0,0.0,15.0,39.0
5.0,15600,1,45.0,4,3,2.0,0.0,16.0,26.0
4.0,21450,1,48.0,7,3,3.0,0.0,16.0,26.0
6.0,14000,2,62.0,4,3,2.0,0.0,15.0,39.0
3.0,21500,2,64.0,3,3,2.0,0.0,15.0,40.0
6.0,19500,1,45.0,6,3,2.0,0.0,16.0,26.0
1.0,25000,3,80.0,9,3,3.0,0.0,15.0,53.0
2.0,27300,2,68.0,7,3,3.0,0.0,15.0,40.0
6.0,40950,2,90.0,10,3,3.0,0.0,16.0,42.0
2.0,46800,3,180.0,4,3,3.0,0.0,18.0,63.0
4.0,13650,2,65.0,7,3,2.0,0.0,15.0,40.0
5.0,23400,2,75.0,3,3,3.0,0.0,16.0,41.0
4.0,25350,1,50.0,10,3,3.0,0.0,16.0,27.0
6.0,10500,1,60.0,1,3,1.0,0.0,16.0,28.0
3.0,25000,3,80.0,9,3,2.0,0.0,15.0,53.0
1.0,17550,1,45.0,5,3,3.0,0.0,16.0,26.0
3.0,18000,2,75.0,4,3,2.0,0.0,16.0,41.0
2.0,17000,1,45.0,10,3,2.0,0.0,16.0,26.0
1.0,37050,2,130.0,9,3,3.0,0.0,18.0,47.0
2.0,15600,1,55.0,1,3,2.0,0.0,16.0,27.0
4.0,13000,2,60.0,3,3,2.0,0.0,15.0,39.0
5.0,21450,1,48.0,14,3,3.0,0.0,16.0,26.0
3.0,19500,1,53.0,10,3,2.0,0.0,16.0,27.0
4.0,15500,1,47.0,7,3,2.0,0.0,16.0,26.0
4.0,15000,1,49.0,4,3,2.0,0.0,16.0,27.0
1.0,37050,2,140.0,9,3,3.0,0.0,18.0,48.0
5.0,17550,1,45.0,9,3,2.0,0.0,16.0,26.0
5.0,16770,1,47.0,6,3,2.0,0.0,16.0,26.0
2.0,35100,2,85.0,7,3,3.0,0.0,16.0,42.0
1.0,21450,2,64.0,3,3,2.0,0.0,15.0,40.0
1.0,19500,1,44.0,4,3,2.0,0.0,16.0,26.0
1.0,27300,3,104.0,8,3,3.0,0.0,16.0,55.0
3.0,17500,2,75.0,4,3,2.0,0.0,16.0,41.0
1.0,40000,2,110.0,2,3,3.0,0.0,17.0,44.0
5.0,21450,1,47.0,3,3,3.0,0.0,16.0,26.0
6.0,12000,2,75.0,1,3,2.0,0.0,16.0,41.0
4.0,16000,1,43.0,2,3,2.0,0.0,16.0,26.0
2.0,39000,2,85.0,3,3,3.0,0.0,16.0,42.0
5.0,13000,1,45.0,7,3,2.0,0.0,16.0,26.0
4.0,15000,1,47.0,7,3,2.0,0.0,16.0,26.0
3.0,11000,1,60.0,5,3,2.0,0.0,16.0,28.0
5.0,19000,1,56.0,3,3,2.0,0.0,16.0,27.0
2.0,30000,3,140.0,3,3,3.0,0.0,17.0,59.0
5.0,16500,1,50.0,2,3,2.0,0.0,16.0,27.0
5.0,18000,1,45.0,14,3,2.0,0.0,16.0,26.0
1.0,13650,1,43.0,4,3,2.0,0.0,16.0,26.0
1.0,35100,3,100.0,2,3,3.0,0.0,16.0,55.0
3.0,21450,1,48.0,8,3,3.0,0.0,16.0,26.0
3.0,25350,1,48.0,8,3,3.0,0.0,16.0,26.0
5.0,31200,3,80.0,5,3,3.0,0.0,15.0,53.0
3.0,16000,1,45.0,3,3,2.0,0.0,16.0,26.0
4.0,18500,1,45.0,7,3,2.0,0.0,16.0,26.0
2.0,19500,1,55.0,5,3,3.0,0.0,16.0,27.0
1.0,14430,1,42.0,3,3,2.0,0.0,16.0,26.0
3.0,15600,1,42.0,12,3,2.0,0.0,16.0,26.0
5.0,31200,3,70.0,6,3,3.0,0.0,15.0,52.0
4.0,13000,1,50.0,4,3,2.0,0.0,16.0,27.0
5.0,19500,2,56.0,3,3,2.0,0.0,15.0,39.0
4.0,16000,2,66.0,6,3,2.0,0.0,15.0,40.0
1.0,31200,2,70.0,10,3,3.0,1.0,16.0,40.0
1.0,19500,3,82.0,1,3,2.0,0.0,15.0,53.0
4.0,16000,3,80.0,4,3,2.0,0.0,15.0,53.0
1.0,46800,2,78.0,3,3,3.0,0.0,16.0,41.0
3.0,19500,2,70.0,8,3,2.0,0.0,16.0,40.0
5.0,23400,3,90.0,2,3,2.0,0.0,15.0,54.0
1.0,29250,2,78.0,7,3,3.0,0.0,16.0,41.0
4.0,15600,1,43.0,1,3,2.0,0.0,16.0,26.0
2.0,21450,1,45.0,12,3,3.0,0.0,16.0,26.0
3.0,14000,2,66.0,6,3,2.0,0.0,15.0,40.0
5.0,16000,3,70.0,7,3,2.0,0.0,15.0,52.0
5.0,16000,1,50.0,8,3,2.0,0.0,16.0,27.0
4.0,17000,1,50.0,11,3,2.0,0.0,16.0,27.0
6.0,15600,1,55.0,10,3,2.0,0.0,16.0,27.0
3.0,25350,3,100.0,3,3,2.0,0.0,16.0,55.0
3.0,15000,2,70.0,5,3,2.0,0.0,16.0,40.0
3.0,16000,1,50.0,4,3,2.0,0.0,16.0,27.0
3.0,17000,3,85.0,9,3,2.0,0.0,15.0,53.0
5.0,21450,1,55.0,1,3,3.0,0.0,16.0,27.0
3.0,31200,2,67.0,12,3,3.0,1.0,15.0,40.0
4.0,19500,2,73.0,7,3,2.0,0.0,16.0,41.0
4.0,36000,3,90.0,7,3,3.0,0.0,15.0,54.0
3.0,20000,2,72.0,9,3,2.0,0.0,16.0,40.0
3.0,21450,1,47.0,2,3,2.0,0.0,16.0,26.0
4.0,18000,1,50.0,2,3,2.0,0.0,16.0,27.0
4.0,25350,3,80.0,5,3,2.0,0.0,15.0,53.0
3.0,23400,1,42.0,2,3,2.0,0.0,16.0,26.0
5.0,19500,1,47.0,6,3,3.0,0.0,16.0,26.0
2.0,27300,3,80.0,2,3,3.0,0.0,15.0,53.0
2.0,17550,1,70.0,5,3,2.0,0.0,17.0,29.0
3.0,15600,2,65.0,8,3,2.0,0.0,15.0,40.0
3.0,27300,3,113.0,10,3,2.0,0.0,16.0,56.0
4.0,15000,2,68.0,2,3,2.0,0.0,15.0,40.0
5.0,17550,1,48.0,5,3,2.0,0.0,16.0,26.0
4.0,28000,3,105.0,9,3,2.0,0.0,16.0,55.0
6.0,16000,3,100.0,4,3,2.0,0.0,16.0,55.0
1.0,16500,2,70.0,3,3,3.0,0.0,16.0,40.0
3.0,35100,3,85.0,4,3,3.0,0.0,15.0,53.0
2.0,31200,2,95.0,4,3,3.0,1.0,16.0,43.0
2.0,46800,2,97.0,5,3,3.0,0.0,16.0,43.0
3.0,23400,2,75.0,5,3,3.0,0.0,16.0,41.0
3.0,21450,1,48.0,15,3,3.0,0.0,16.0,26.0
2.0,32800,2,105.0,8,3,3.0,1.0,17.0,44.0
3.0,27300,2,95.0,2,3,3.0,1.0,16.0,43.0
5.0,15000,1,45.0,5,3,2.0,0.0,16.0,26.0
3.0,20000,2,86.0,1,3,3.0,0.0,16.0,42.0
2.0,27300,2,85.0,2,3,3.0,1.0,16.0,42.0
3.0,25350,2,69.0,8,3,3.0,1.0,15.0,40.0
5.0,21450,2,79.0,2,3,2.0,0.0,16.0,41.0
5.0,15000,1,48.0,4,3,2.0,0.0,16.0,26.0
3.0,21450,3,86.0,3,3,2.0,0.0,15.0,53.0
1.0,31200,2,77.0,10,3,3.0,0.0,16.0,41.0
4.0,19500,3,98.0,3,3,2.0,0.0,16.0,55.0
5.0,27300,3,110.0,4,3,2.0,0.0,16.0,56.0
5.0,19500,2,70.0,6,3,2.0,0.0,16.0,40.0
5.0,16000,1,50.0,10,3,2.0,0.0,16.0,27.0
2.0,21450,1,45.0,4,3,3.0,0.0,16.0,26.0
4.0,20670,1,43.0,6,3,2.0,0.0,16.0,26.0
2.0,19500,2,75.0,5,3,3.0,0.0,16.0,41.0
4.0,20670,1,42.0,5,3,2.0,0.0,16.0,26.0
4.0,20000,3,98.0,3,3,2.0,0.0,16.0,55.0
4.0,16000,2,70.0,4,3,2.0,0.0,16.0,40.0
3.0,23400,1,49.0,9,3,3.0,0.0,16.0,27.0
1.0,16000,2,66.0,1,3,2.0,0.0,15.0,40.0
5.0,21450,3,78.0,5,3,2.0,0.0,15.0,52.0
5.0,13000,1,45.0,8,3,2.0,0.0,16.0,26.0
3.0,29250,1,70.0,8,3,3.0,1.0,17.0,29.0
5.0,15000,1,55.0,7,3,2.0,0.0,16.0,27.0
4.0,17000,2,75.0,2,3,2.0,0.0,16.0,41.0
3.0,25350,1,55.0,7,3,3.0,0.0,16.0,27.0
6.0,20000,3,70.0,2,3,2.0,0.0,15.0,52.0
3.0,33150,1,60.0,5,3,3.0,0.0,16.0,28.0
3.0,16000,1,45.0,5,3,2.0,0.0,16.0,26.0
4.0,21450,1,45.0,12,3,3.0,0.0,16.0,26.0
3.0,17550,1,45.0,4,3,2.0,0.0,16.0,26.0
6.0,35100,3,100.0,8,3,2.0,0.0,16.0,55.0
5.0,21450,1,55.0,5,3,3.0,0.0,16.0,27.0
4.0,22000,2,60.0,8,3,2.0,0.0,15.0,39.0
3.0,15000,1,43.0,3,3,2.0,0.0,16.0,26.0
4.0,21450,1,50.0,8,3,3.0,0.0,16.0,27.0
1.0,15000,2,75.0,7,3,2.0,0.0,16.0,41.0
4.0,22000,2,70.0,1,3,3.0,0.0,16.0,40.0
5.0,18300,2,75.0,2,3,2.0,0.0,16.0,41.0
5.0,16000,1,44.0,3,3,2.0,0.0,16.0,26.0
3.0,29250,2,66.0,8,3,3.0,1.0,15.0,40.0
3.0,15600,1,42.0,4,3,2.0,0.0,16.0,26.0
2.0,27300,2,70.0,2,3,3.0,0.0,16.0,40.0
6.0,19500,1,45.0,11,3,2.0,0.0,16.0,26.0
4.0,25350,3,80.0,6,3,2.0,0.0,15.0,53.0
5.0,12000,1,47.0,2,3,2.0,0.0,16.0,26.0
5.0,21450,2,68.0,8,3,2.0,0.0,15.0,40.0
3.0,15600,1,45.0,2,3,2.0,0.0,16.0,26.0
3.0,13650,1,45.0,10,3,2.0,0.0,16.0,26.0
4.0,17550,1,45.0,4,3,2.0,0.0,16.0,26.0
1.0,35100,3,105.0,8,3,3.0,0.0,16.0,55.0
1.0,13650,1,45.0,2,3,2.0,0.0,16.0,26.0
2.0,19500,2,80.0,1,3,3.0,0.0,16.0,41.0
5.0,19500,1,50.0,13,3,2.0,0.0,16.0,27.0
5.0,23400,3,105.0,3,3,2.0,0.0,16.0,55.0
3.0,19500,3,96.0,5,3,2.0,0.0,15.0,54.0
3.0,19500,2,64.0,3,3,2.0,0.0,15.0,40.0
3.0,19500,1,50.0,3,3,3.0,0.0,16.0,27.0
3.0,27300,2,90.0,2,3,3.0,1.0,16.0,42.0
2.0,31200,3,112.0,1,3,3.0,0.0,16.0,56.0
1.0,25350,2,79.0,3,3,3.0,0.0,16.0,41.0
2.0,25350,2,80.0,3,3,3.0,0.0,16.0,41.0
3.0,31200,2,60.0,10,3,3.0,0.0,15.0,39.0
6.0,17550,3,94.0,5,3,2.0,0.0,15.0,54.0
1.0,40000,2,103.0,2,3,3.0,0.0,17.0,44.0
1.0,46800,3,135.0,4,3,3.0,0.0,17.0,58.0
2.0,19500,2,75.0,4,3,3.0,0.0,16.0,41.0
4.0,17000,1,52.0,11,3,2.0,0.0,16.0,27.0
2.0,27300,2,80.0,6,3,3.0,0.0,16.0,41.0
3.0,14000,1,46.0,7,3,2.0,0.0,16.0,26.0
5.0,12000,1,45.0,12,3,2.0,0.0,16.0,26.0
5.0,23400,1,52.0,15,3,3.0,0.0,16.0,27.0
5.0,17550,1,47.0,2,3,2.0,0.0,16.0,26.0
3.0,15600,2,65.0,3,3,2.0,0.0,15.0,40.0
3.0,17550,1,45.0,10,3,2.0,0.0,16.0,26.0
4.0,20000,2,80.0,9,3,2.0,0.0,16.0,41.0
3.0,17000,1,44.0,2,3,2.0,0.0,16.0,26.0
2.0,46800,2,70.0,4,3,3.0,0.0,16.0,40.0
6.0,18720,1,45.0,11,3,2.0,0.0,16.0,26.0
5.0,23000,2,53.0,10,3,2.0,0.0,15.0,38.0
5.0,18720,1,69.0,8,3,2.0,0.0,16.0,29.0
3.0,19500,1,46.0,1,3,3.0,0.0,16.0,26.0
3.0,20000,1,75.0,5,3,3.0,1.0,17.0,29.0
3.0,25350,1,43.0,7,3,2.0,0.0,16.0,26.0
1.0,33150,2,55.0,4,3,3.0,0.0,15.0,39.0
3.0,29250,2,89.0,4,3,3.0,1.0,16.0,42.0
5.0,15600,1,42.0,8,3,2.0,0.0,16.0,26.0
5.0,26000,2,68.0,4,3,3.0,0.0,15.0,40.0
5.0,17500,1,42.0,5,3,2.0,0.0,16.0,26.0
5.0,18525,2,56.0,3,3,2.0,0.0,15.0,39.0
3.0,14500,1,45.0,6,3,2.0,0.0,16.0,26.0
5.0,18000,2,70.0,10,3,2.0,0.0,16.0,40.0
3.0,27300,2,75.0,2,3,3.0,0.0,16.0,41.0
4.0,15500,2,55.0,5,3,2.0,0.0,15.0,39.0
3.0,15000,1,42.0,5,3,2.0,0.0,16.0,26.0
4.0,17000,1,45.0,11,3,2.0,0.0,16.0,26.0
1.0,33150,2,60.0,4,3,3.0,0.0,15.0,39.0
3.0,29250,3,107.0,9,3,3.0,0.0,16.0,55.0
3.0,17000,2,65.0,6,3,2.0,0.0,15.0,40.0
4.0,12000,1,43.0,3,3,2.0,0.0,16.0,26.0
5.0,16575,1,48.0,7,3,2.0,0.0,16.0,26.0
5.0,17940,1,47.0,10,3,2.0,0.0,16.0,26.0
4.0,17000,2,100.0,1,3,3.0,1.0,17.0,43.0
1.0,14430,2,54.0,6,3,2.0,0.0,15.0,39.0
4.0,19500,1,45.0,10,3,2.0,0.0,16.0,26.0
2.0,29250,2,80.0,7,3,3.0,0.0,16.0,41.0
4.0,20000,1,47.0,4,3,3.0,0.0,16.0,26.0
3.0,15000,2,60.0,2,3,2.0,0.0,15.0,39.0
2.0,33150,2,55.0,4,3,3.0,0.0,15.0,39.0
5.0,15000,1,48.0,11,3,2.0,0.0,16.0,26.0
